"" "log2FoldChange" "padj" "log2FoldChange" "padj" "padj" Amb&Conserved
"ENSMUSG00000004637" 0.221646341745047 0.17225763114816 0.856847495666252 0.000231095204222979 0.2431717636394 Amb&Conserved
"ENSMUSG00000004655" -0.384028430755316 0.0031086547572422 -0.0997173055761193 0.693327266165906 0.24205192723305 Amb&Conserved
"ENSMUSG00000004789" -0.0550823277056085 0.7185877080734 -1.23493267657741 0.104073279941421 6.08400480944126e-66 Amb&Conserved
"ENSMUSG00000004798" -0.23870009613886 0.0711082007088272 0.00786929337786705 0.988625322573179 0.694500680515904 Amb&Conserved
"ENSMUSG00000004815" -0.0654319259989883 0.77428058220671 -0.266901122048183 0.336679394649559 0.513917743509159 Amb&Conserved
"ENSMUSG00000004843" 0.00168019527295518 0.994429893220492 0.0602047404847364 0.835066273194428 0.990972878817591 Amb&Conserved
"ENSMUSG00000004849" -0.19504039483915 0.206903817538588 -0.160320884354487 0.701018455819078 1 Amb&Conserved
"ENSMUSG00000004891" -0.00617478507441798 0.986684563827465 -0.384944930615791 0.392788656848148 0.82254532283744 Amb&Conserved
"ENSMUSG00000004896" 0.225758027321681 0.290549208825665 0.00643429501037481 0.989401541328211 0.654561311610804 Amb&Conserved
"ENSMUSG00000004897" 0.0146441372789211 0.923901435198185 -0.406839598482328 0.0883065405342789 0.00878597568596282 Amb&Conserved
"ENSMUSG00000004945" -0.32361541932738 0.00901433737443193 0.18480280334037 0.52146260267194 0.144676750276334 Amb&Conserved
"ENSMUSG00000004947" 0.0681305599525897 0.72070127789921 0.0196420749453353 0.975576240290398 0.923384629296662 Amb&Conserved
"ENSMUSG00000004980" -0.0691824318585656 0.646647311420495 0.0837977018873764 0.600899234198875 0.564273818209356 Amb&Conserved
"ENSMUSG00000004994" 0.0802730434743287 0.698921291201086 -0.641227212583274 0.27128378669784 0.25184385786345 Amb&Conserved
"ENSMUSG00000004996" -0.241463231096972 0.106611426352804 0.110718435647004 0.830903249411613 0.636291418944448 Amb&Conserved
"ENSMUSG00000005034" 0.434843720513863 1.49228460774685e-07 0.290740815760663 0.135402711607668 0.396807408285152 Amb&Conserved
"ENSMUSG00000005043" -0.126963655265585 0.514391400772114 -0.677541461541063 0.158068692335001 0.224361647694607 Amb&Conserved
"ENSMUSG00000005057" -0.641845006699443 0.011813614797206 0.601885857199922 0.666314900507758 0.420002632039117 Amb&Conserved
"ENSMUSG00000005087" -0.141160062646312 0.561981013463703 -0.545636196188714 0.0800907092372181 0.467468225878597 Amb&Conserved
"ENSMUSG00000005102" -0.347953390797213 0.00148267618901182 -0.64677320704475 0.0947682013886211 0.549175604621189 Amb&Conserved
"ENSMUSG00000005107" -0.132831452976491 0.249282656720046 -0.0108491829194514 0.955645804700389 0.710642127247453 Amb&Conserved
"ENSMUSG00000005125" 0.0345988584122296 0.892299777944188 -0.023999092556006 0.960549835256888 0.820692641088375 Amb&Conserved
"ENSMUSG00000005225" -0.00282662716262366 0.992278350073015 0.0828666934167445 0.90610307318934 0.841054782788238 Amb&Conserved
"ENSMUSG00000005233" -0.498315789383862 0.0747427983911362 -0.820129736002436 0.0971053864826296 0.863806211929778 Amb&Conserved
"ENSMUSG00000005262" -0.118770415821715 0.174561280103694 0.473720417476938 0.276998047108142 0.310216804621075 Amb&Conserved
"ENSMUSG00000005268" -0.239683308503261 0.587491431182469 -0.156617279453799 0.300960151939037 0.877256554976305 Amb&Conserved
"ENSMUSG00000005299" 0.0117847967564271 0.937246762774278 -0.0883006329993753 0.809228619092283 0.666329712162223 Amb&Conserved
"ENSMUSG00000005338" 0.389351032580566 0.0323294812861775 0.276223400190849 0.645653694708354 0.889129752989578 Amb&Conserved
"ENSMUSG00000005373" -0.140522450263628 0.537183275245721 -0.0206452538046338 0.884723623054861 0.587693995574404 Amb&Conserved
"ENSMUSG00000005374" -0.0120891890471361 0.95556327458178 -0.27276571936778 0.567727629694531 0.473118012574359 Amb&Conserved
"ENSMUSG00000005397" 0.459310683717438 0.000328265069209968 -0.0198081740184076 0.97257807544894 0.0672717172793988 Amb&Conserved
"ENSMUSG00000005413" -0.802287875109612 5.46516541584376e-08 -0.242994044572529 0.196769620400538 0.0568345370250928 Amb&Conserved
"ENSMUSG00000005417" -0.0950122853947631 0.565552325406743 0.14318504832481 0.384444005302208 0.454133826584098 Amb&Conserved
"ENSMUSG00000005442" 0.0546889374636281 0.674387715428862 0.165078253728762 0.585449114915487 0.935748043037206 Amb&Conserved
"ENSMUSG00000005469" 0.217979762352848 0.0174718872255747 0.253114109989067 0.246245311854202 1 Amb&Conserved
"ENSMUSG00000005481" -0.178226247682291 0.319711733189417 -0.237342318535882 0.740716585415949 0.780972340379694 Amb&Conserved
"ENSMUSG00000005533" 0.262987210252798 0.180505851593242 -0.138843865294229 0.890805235537802 0.66678809936012 Amb&Conserved
"ENSMUSG00000005534" 0.00734845673554092 0.959595785509756 -0.0053325430194944 0.982635002528635 0.758298506196314 Amb&Conserved
"ENSMUSG00000005580" -0.0782357098168792 0.624470243730197 -0.0408241252127442 0.949316983536235 0.964088341502686 Amb&Conserved
"ENSMUSG00000005583" 0.0611437005428367 0.80571999876579 -0.328543884770972 0.762792633301358 0.736695165001313 Amb&Conserved
"ENSMUSG00000005609" 0.136901734506211 0.214329668527247 -0.012003018817155 0.983635553270105 0.745285874541754 Amb&Conserved
"ENSMUSG00000005610" -0.0265880612547833 0.81292335720648 -0.0581381135668127 0.682214067117123 0.4252921954976 Amb&Conserved
"ENSMUSG00000005611" -0.211848335278126 0.350809553268064 0.109982693665502 0.925393332575973 1 Amb&Conserved
"ENSMUSG00000005615" -0.0371648249992969 0.683794254066666 -0.0836425739925033 0.657645246071578 0.60581244580293 Amb&Conserved
"ENSMUSG00000005656" 0.240405187522483 0.0376347238257455 0.42181362878106 0.19175597468078 0.957601500567473 Amb&Conserved
"ENSMUSG00000005672" 0.90405357413791 0.000587612414897162 0.0421948364686994 0.965779439547479 0.307878909735532 Amb&Conserved
"ENSMUSG00000005682" -0.0877316858668305 0.63884510440166 0.0487842974560466 0.948204920343474 0.705451551867134 Amb&Conserved
"ENSMUSG00000005686" -0.0911661696562543 0.765085771186458 0.12122161218186 0.93001213325194 1 Amb&Conserved
"ENSMUSG00000005846" 0.0481716076940813 0.776429291993003 0.140961881587521 0.794097550929856 0.976939365543755 Amb&Conserved
"ENSMUSG00000005871" 0.422246875257967 0.000547344154073403 0.136471117568267 0.601015612392533 0.0676888001151335 Amb&Conserved
"ENSMUSG00000005873" 0.203872176651908 0.245419178814466 0.360598457223165 0.0700352714580758 0.811357976903973 Amb&Conserved
"ENSMUSG00000005886" -0.0709357591985615 0.553347698033893 0.137272894355774 0.672030184430185 0.483627131894375 Amb&Conserved
"ENSMUSG00000005893" 0.1299854806819 0.371340908426157 0.00180370209238291 0.996389381676845 0.692936354004988 Amb&Conserved
"ENSMUSG00000005897" 0.338643335594497 0.00608214759516475 0.544992989144159 0.333777791921576 0.929666348449481 Amb&Conserved
"ENSMUSG00000005899" -0.0908809992925846 0.510923701460973 -0.0967762932109167 0.864846900266499 1 Amb&Conserved
"ENSMUSG00000005907" -0.152302045276376 0.159110363797431 -0.503740601667102 0.00599577236781117 0.0738242716329949 Amb&Conserved
"ENSMUSG00000005936" 0.00285386344129875 0.986684563827465 0.323978476936024 0.286377128381045 0.508283707988374 Amb&Conserved
"ENSMUSG00000005949" 0.310299215890322 0.00326156113499131 0.249311113487798 0.242882460408885 0.712522314797822 Amb&Conserved
"ENSMUSG00000006005" 0.36034205514493 0.0106851118504063 -0.328652867749719 0.717653237920128 0.179537202779949 Amb&Conserved
"ENSMUSG00000006058" -0.210981031662983 0.137908124551614 -0.426128673188286 0.491009285455167 0.797052492325365 Amb&Conserved
"ENSMUSG00000006095" -0.319272643420771 0.0768671430886056 -2.68516078513731 0.185876881066746 0.0433100517840515 Amb&Conserved
"ENSMUSG00000006127" 0.242716639406543 0.180281468925595 0.362266729968046 0.547112713552114 0.929493250768953 Amb&Conserved
"ENSMUSG00000006169" 0.0537932484426242 0.631026760436255 0.203434748171733 0.241389232425799 0.725871093291901 Amb&Conserved
"ENSMUSG00000006191" -0.113432582192417 0.396216697479242 0.177205681226598 0.809228619092283 0.782464533749204 Amb&Conserved
"ENSMUSG00000006205" 0.103221081585829 0.736044122860131 -0.318490253142244 0.769274622048963 0.868810876431765 Amb&Conserved
"ENSMUSG00000006218" 0.9353489179086 1.3742856533227e-05 0.437178418371418 0.48145987490503 0.513917743509159 Amb&Conserved
"ENSMUSG00000006219" -0.0452290995764134 0.928337297087958 0.515292351580737 0.578193661490944 0.945054872668804 Amb&Conserved
"ENSMUSG00000006241" -0.296580083532365 0.121144326934894 0.33629492502343 0.510654527779297 0.235894742437814 Amb&Conserved
"ENSMUSG00000006273" -0.00687737599030686 0.965824314998387 -0.148800137033505 0.559628366134125 0.499672012361711 Amb&Conserved
"ENSMUSG00000006281" -0.233418052042103 0.144073463995928 0.16741946040664 0.895851393141252 0.879017535956021 Amb&Conserved
"ENSMUSG00000006301" 0.0615077272136393 0.592572265021429 -0.499870066150731 0.158068692335001 0.0413532055026913 Amb&Conserved
"ENSMUSG00000006304" -0.178834800584355 0.116876008277408 -0.127252115128348 0.511968523523005 1 Amb&Conserved
"ENSMUSG00000006307" 0.199946477491413 0.167822592827824 -1.44529769694737 0.0747562696032822 2.02431776107614e-17 Amb&Conserved
"ENSMUSG00000006362" 0.184362445941695 0.494873655431654 0.518443516674427 0.326168099704797 0.872801822881856 Amb&Conserved
"ENSMUSG00000006386" 0.0582414955306649 0.709672114709952 -0.0737805222871578 0.832277131987881 0.627370280820122 Amb&Conserved
"ENSMUSG00000006392" -0.353177178205747 0.00269090700888268 -0.195600511462018 0.563687247996265 0.784667322065521 Amb&Conserved
"ENSMUSG00000006418" 0.0679915419149752 0.507869657979331 0.290984945800357 0.167441183098958 0.676065916799819 Amb&Conserved
"ENSMUSG00000006442" -0.112978278194905 0.567409664265581 -0.337914800252962 0.593056412219699 0.707579148673797 Amb&Conserved
"ENSMUSG00000006445" 0.146156384988826 0.561324063829106 -0.251974835274643 0.688239642750693 0.514023950208888 Amb&Conserved
"ENSMUSG00000006456" 0.34956462255402 0.0924021224394336 0.0795348655536061 0.873373616442233 0.454550628381234 Amb&Conserved
"ENSMUSG00000006471" 0.0478632681934606 0.846887335977033 0.105550103903435 0.908610765737852 0.992679342555295 Amb&Conserved
"ENSMUSG00000006476" 0.061637471034968 0.717542978160521 0.073703414648985 0.862064268152756 1 Amb&Conserved
"ENSMUSG00000006517" -0.482822997733985 0.46315196439497 -1.11846972761974 3.78919771203779e-06 0.0927930381393296 Amb&Conserved
"ENSMUSG00000006519" -0.0630757653675211 0.810442161586595 0.158006304518747 0.789026002928655 0.945138440776385 Amb&Conserved
"ENSMUSG00000006526" -0.518773826293777 0.000178223228241098 0.142898448362953 0.811046697892765 0.3402189734621 Amb&Conserved
"ENSMUSG00000006599" 0.287790343698215 0.0135861763888705 0.0623544875624236 0.768226244171303 0.211778772320994 Amb&Conserved
"ENSMUSG00000006611" -0.446616913931189 0.00168187537105533 -0.214551571342967 0.41331480619379 0.595518970676665 Amb&Conserved
"ENSMUSG00000006673" 0.0848832560098556 0.479043081317885 0.0823556515863091 0.802694318022703 0.925153975529682 Amb&Conserved
"ENSMUSG00000006676" -0.000258291525398222 0.998450281912352 0.0519375612139761 0.895851393141252 1 Amb&Conserved
"ENSMUSG00000006705" -0.0504608380173226 0.7185877080734 0.0641891301949718 0.871841327052441 0.99224859511257 Amb&Conserved
"ENSMUSG00000006715" 0.404491719364655 0.048391491519811 0.255419513832438 0.634177191297119 0.784736445168723 Amb&Conserved
"ENSMUSG00000006736" -0.0220110725459702 0.892951486036985 -0.0941226109315276 0.532897506939932 0.350059948444526 Amb&Conserved
"ENSMUSG00000006782" -1.13874522398159 2.48456697159864e-22 -0.433794451989681 0.489444431467074 0.0557528429885889 Amb&Conserved
"ENSMUSG00000006818" 0.066661164761976 0.58509185270451 0.049265541367081 0.655094280977366 0.544284372720309 Amb&Conserved
"ENSMUSG00000006920" 0.0128348310265825 0.944748522087909 -0.136512212311275 0.854725827155125 0.883645469637179 Amb&Conserved
"ENSMUSG00000006931" 0.118004859349339 0.712994605228096 0.214428587020689 0.793819203828328 1 Amb&Conserved
"ENSMUSG00000006941" 0.204508511900876 0.223489186062407 0.528255774179289 0.00229346465779293 0.60242766754357 Amb&Conserved
"ENSMUSG00000006958" -0.173715330035086 0.441161052891689 -0.47308518994587 0.454839548433187 0.90269572501704 Amb&Conserved
"ENSMUSG00000007029" 0.0367095571122524 0.843200200452238 0.244585550892299 0.226545880356337 0.71083849947953 Amb&Conserved
"ENSMUSG00000007035" 0.525235141631678 0.00286693608024112 0.600793991131279 0.404795331739568 0.999135176330759 Amb&Conserved
"ENSMUSG00000007036" -0.168236521992503 0.1814130275131 -0.163588622801935 0.452704168890666 0.945054872668804 Amb&Conserved
"ENSMUSG00000007041" -0.151950627392747 0.32164400330524 -0.0329702389695009 0.948053031240932 0.988058056980143 Amb&Conserved
"ENSMUSG00000007338" -0.019542987593889 0.877704731953423 -0.294897878168453 0.437094742110967 0.383741940678953 Amb&Conserved
"ENSMUSG00000007415" -0.215671945778302 0.00449169059074699 -0.089252923586285 0.8042319906148 0.95156817681488 Amb&Conserved
"ENSMUSG00000007564" -0.0547866156057724 0.683552933444018 0.146697917251734 0.30147230850035 0.527707329126659 Amb&Conserved
"ENSMUSG00000007570" -0.370991834390493 0.00902443769196541 0.183335929972348 0.762498816596481 0.343934162719796 Amb&Conserved
"ENSMUSG00000007589" 0.109086297469218 0.510910115506219 0.139494091477037 0.637004038941326 1 Amb&Conserved
"ENSMUSG00000007603" 0.104257523963898 0.467059179835359 0.120437345120517 0.728026931947726 1 Amb&Conserved
"ENSMUSG00000007610" -0.457271432358451 0.0034323178031719 -0.266319593181653 0.696538889094852 1 Amb&Conserved
"ENSMUSG00000007613" 0.269996490512081 0.0633142568954573 -0.187385441120196 0.517059780671164 0.0202022267466483 Amb&Conserved
"ENSMUSG00000007659" -0.186505932146585 0.205436326424299 -0.305937228003221 0.543367031840939 0.819069554708868 Amb&Conserved
"ENSMUSG00000007721" -0.0364518850497847 0.775952577377027 -0.419517612273772 0.437924781075902 0.447538593063567 Amb&Conserved
"ENSMUSG00000007739" -0.0812820053014375 0.565349109294873 0.109842158162612 0.524804822516355 0.483568327939444 Amb&Conserved
"ENSMUSG00000007812" 0.243469034545878 0.145427204352135 -0.152147363389735 0.660142188876326 0.085879637158028 Amb&Conserved
"ENSMUSG00000007817" -0.0361441077842713 0.860857554263051 0.0447069571248122 0.870048516306791 0.982134204121935 Amb&Conserved
"ENSMUSG00000007827" 0.123643635297035 0.508467060685693 -0.271754307223742 0.336257101848474 0.239368049894761 Amb&Conserved
"ENSMUSG00000007833" -0.259164208654656 0.172766829025977 -0.033428320930222 0.93001213325194 0.629183920010279 Amb&Conserved
"ENSMUSG00000007836" -0.00479424375010043 0.983956545985692 -0.154233930976463 0.706799769610903 0.532727973799424 Amb&Conserved
"ENSMUSG00000007867" -0.350503008734631 0.187997798381545 -0.364473148095791 0.683232703278821 0.971272164994565 Amb&Conserved
"ENSMUSG00000007880" 0.458627735419667 0.000571928132033309 0.119089996836511 0.744967196363242 0.0543912236410149 Amb&Conserved
"ENSMUSG00000008090" -0.271415259121572 0.0789866743729487 -0.165031135128843 0.510654527779297 0.98116451116828 Amb&Conserved
"ENSMUSG00000008200" 0.290203261066122 0.114081264033081 -0.0752462119482557 0.905965567889522 0.162006071386463 Amb&Conserved
"ENSMUSG00000008333" -0.0732767389272186 0.639616595766588 -0.270426866757869 0.567727629694531 0.779642513011805 Amb&Conserved
"ENSMUSG00000008398" 0.0863942661629284 0.593696832276218 0.462349719325239 0.535321844544431 0.838333196456017 Amb&Conserved
"ENSMUSG00000008429" 0.164752292008061 0.14160357828853 -0.217549174603853 0.432522607155757 0.0939009910689807 Amb&Conserved
"ENSMUSG00000008435" 0.220442648962605 0.21187657000012 -0.53772954323867 0.521687868550387 0.455556353472875 Amb&Conserved
"ENSMUSG00000008604" -0.004829601388808 0.983007123999573 0.106136368115535 0.778487977938853 0.949060086129168 Amb&Conserved
"ENSMUSG00000008668" -0.124201495345576 0.319167036876739 -0.0271271743304671 0.977447480330423 1 Amb&Conserved
"ENSMUSG00000008730" 0.187873540426742 0.0615212209774241 0.163284622625124 0.67175604722547 0.822619277572472 Amb&Conserved
"ENSMUSG00000008734" 0.224845630016018 0.690950461704977 1.05962792664823 0.448686874970019 1 Amb&Conserved
"ENSMUSG00000008763" 0.279899229186171 0.0135974176738472 0.260213622769364 0.289028264723719 0.819069554708868 Amb&Conserved
"ENSMUSG00000008845" 0.308199698420144 0.108353549372495 0.0575285692207308 0.874359592260971 0.269235578066352 Amb&Conserved
"ENSMUSG00000008859" -0.0886147494661517 0.452057101357041 -0.20220251692217 0.73737838053809 0.918643529158945 Amb&Conserved
"ENSMUSG00000008892" -0.275552250205276 0.0211346435227288 -0.374916510495052 0.0747562696032822 0.627529107394658 Amb&Conserved
"ENSMUSG00000008958" -0.11134751528872 0.495885908090142 0.0920597456344131 0.785161634014661 0.789787634897816 Amb&Conserved
"ENSMUSG00000008976" 0.108939078160752 0.423684348721562 0.145944342104538 0.601894965024394 1 Amb&Conserved
"ENSMUSG00000009035" -0.16051250826903 0.223527035901773 0.0111909130065976 0.973051641404838 0.793366911463087 Amb&Conserved
"ENSMUSG00000009079" -0.0331713830345772 0.812427480765537 -0.106780321858679 0.664143829679176 0.548202512815412 Amb&Conserved
"ENSMUSG00000009090" -0.16402055134021 0.293279796010232 0.13572222583171 0.403615465614499 0.125403203020833 Amb&Conserved
"ENSMUSG00000009112" 0.0277543008706203 0.810980245934271 -0.238889151157573 0.359025439928844 0.133607768735111 Amb&Conserved
"ENSMUSG00000009281" -0.268719528820125 0.13286769054104 -0.414800749941701 0.633062344158839 1 Amb&Conserved
"ENSMUSG00000009293" -0.134123751866748 0.380308310236076 0.332640631699282 0.0717987120250438 0.0996219444992445 Amb&Conserved
"ENSMUSG00000009376" -0.03904499286845 0.743290098613383 0.117929879127187 0.501101953853251 0.472784532107842 Amb&Conserved
"ENSMUSG00000009470" 0.0827348786146433 0.585987332005057 -0.24295815642459 0.332625347164441 0.0295621005729629 Amb&Conserved
