"" "log2FoldChange" "padj" "log2FoldChange" "padj" "batpvals_coldmale_adj" Amb&Conserved
"ENSMUSG00000004558" -0.0444350245042716 0.73723177911984 -0.0448731563986712 0.792257876233323 1 Amb&Conserved
"ENSMUSG00000004561" 0.100735809953694 0.535646638462796 -0.395665639050518 0.521151628388863 0.722938802854956 Amb&Conserved
"ENSMUSG00000004565" 0.00455977196382149 0.983433826579651 0.118737469574992 0.873642009137323 1 Amb&Conserved
"ENSMUSG00000004567" 0.0199995626738039 0.876877331648164 -0.404357791779797 0.633569031777598 0.936450295576773 Amb&Conserved
"ENSMUSG00000004568" -0.0342239601864693 0.86670667904267 -0.131823922471842 0.517199316535449 0.868267666712801 Amb&Conserved
"ENSMUSG00000004591" -0.0311144785608619 0.816605347387901 -0.0431769055869071 0.936485932766217 1 Amb&Conserved
"ENSMUSG00000004626" 0.138647541487446 0.0413064564265191 -0.250944062117459 0.268627495774557 0.0532838777485054 Amb&Conserved
"ENSMUSG00000004633" 0.294740530504024 0.435644854899414 0.928886894500915 0.335867442646725 1 Amb&Conserved
"ENSMUSG00000004655" -0.499158459192387 0.025025745826257 -0.163861072775719 0.494499439244253 0.0691611835557146 Amb&Conserved
"ENSMUSG00000004798" 0.150401943364219 0.111125686034368 0.41898442555304 0.118005321106301 0.613505433184147 Amb&Conserved
"ENSMUSG00000004815" 0.461614517017362 0.00261076460067632 0.324528799805054 0.184999264999353 0.925052954106046 Amb&Conserved
"ENSMUSG00000004843" -0.081518493350126 0.541330829511055 -0.221878315608187 0.265336212369865 0.8077328699012 Amb&Conserved
"ENSMUSG00000004849" -0.0529839376474686 0.720880033944744 -0.158316289467669 0.639035351328821 0.950472730332769 Amb&Conserved
"ENSMUSG00000004891" 0.0492378439247356 0.815818529726148 -0.265076078072934 0.208910555598213 0.409902505021032 Amb&Conserved
"ENSMUSG00000004896" 0.372156842580511 0.000679674210705497 -0.0225664892316789 0.962835037043657 0.552255211343143 Amb&Conserved
"ENSMUSG00000004945" -0.036159972266359 0.829136364186276 0.279841795612451 0.18675452122006 0.124859007105182 Amb&Conserved
"ENSMUSG00000004947" 0.377317718943725 0.00175490861791229 -0.174338919146812 0.495343588690886 0.146312562778037 Amb&Conserved
"ENSMUSG00000004994" 0.0210767211298561 0.93824854524718 -0.430074448594704 0.342230040229445 0.64969750752084 Amb&Conserved
"ENSMUSG00000004996" 0.0649258937118581 0.855944134617849 0.488988656878658 0.319431619951131 0.918731211212294 Amb&Conserved
"ENSMUSG00000005034" 0.334230879892583 0.00344795151680788 0.071551143367114 0.811074121979314 0.300821925947328 Amb&Conserved
"ENSMUSG00000005043" 0.0695618425899089 0.639448118069573 -0.571522939601831 0.133100622523072 0.182584530173554 Amb&Conserved
"ENSMUSG00000005057" -0.111103794130216 0.60559796185016 0.0344613317861358 0.913762171952555 0.625490794733329 Amb&Conserved
"ENSMUSG00000005102" -0.298191717972912 0.000411165238305995 -0.260288975388279 0.629948343750832 1 Amb&Conserved
"ENSMUSG00000005107" -0.78421626906459 6.63683988598945e-05 -0.376571213449692 0.202126241248755 0.732026613245531 Amb&Conserved
"ENSMUSG00000005125" 0.0648782218822926 0.815893895065081 0.304092080420604 0.190178039887879 0.762581880580665 Amb&Conserved
"ENSMUSG00000005225" -0.0974879549946828 0.446406601970329 -0.0235983158728388 0.978623830113299 1 Amb&Conserved
"ENSMUSG00000005262" 0.184993240724695 0.063075270277185 0.342831797475899 0.428866573602551 0.888198809363872 Amb&Conserved
"ENSMUSG00000005338" -1.12297054789289 2.27862180480305e-05 -0.521138197066136 0.330892129484993 0.712818326024274 Amb&Conserved
"ENSMUSG00000005373" -0.136718410032866 0.645069909716683 -0.114574882299995 0.229912432557889 0.925052954106046 Amb&Conserved
"ENSMUSG00000005374" 0.154611874970576 0.334689045452532 0.359103986611547 0.453776629840005 0.904093781423121 Amb&Conserved
"ENSMUSG00000005397" 0.188027948231354 0.198256789302168 0.00295778309815564 0.994240234600283 0.660794758010988 Amb&Conserved
"ENSMUSG00000005413" -0.125893791689391 0.639551768220519 -0.226065320820382 0.32444657082585 0.958682295811533 Amb&Conserved
"ENSMUSG00000005442" -0.117206043997518 0.555944833054858 -0.0142896044670501 0.96845275734033 0.853670281415318 Amb&Conserved
"ENSMUSG00000005469" -0.160567553063118 0.356841961307048 0.0697078465528205 0.712922540236236 0.0505481370993391 Amb&Conserved
"ENSMUSG00000005481" 0.0290400147270615 0.910482663933117 -0.354413736098893 0.547665104637798 0.793878576571521 Amb&Conserved
"ENSMUSG00000005533" -0.362293406445047 0.0120106060900629 -0.141255036402032 0.781963706041598 0.815232687129009 Amb&Conserved
"ENSMUSG00000005534" 0.109655586951311 0.357617092254379 0.1020195493229 0.505267958985156 1 Amb&Conserved
"ENSMUSG00000005580" -0.197028817914683 0.16396452492269 0.0420690300185432 0.95900294767229 0.911022150448137 Amb&Conserved
"ENSMUSG00000005583" -0.385059053403583 0.00474270055840847 -0.58818537126567 0.246297255019289 0.934976066042255 Amb&Conserved
"ENSMUSG00000005609" 0.0926609880829802 0.519939921317156 -0.124469152862455 0.803314971465851 0.656410217898952 Amb&Conserved
"ENSMUSG00000005610" -0.0982267966018536 0.326409644475071 -0.0794183208109087 0.563951931338843 0.92390491920372 Amb&Conserved
"ENSMUSG00000005611" -0.246247988581833 0.127718017753574 -0.193061820706342 0.753287747133508 1 Amb&Conserved
"ENSMUSG00000005615" 0.248347054114729 0.0540780859139957 0.265879320515381 0.0411217509613898 1 Amb&Conserved
"ENSMUSG00000005621" 0.132598201839506 0.390017927749938 0.26027368857115 0.0990375551799691 0.798400659301342 Amb&Conserved
"ENSMUSG00000005656" 0.00861872958275803 0.966958039700876 0.313122011033316 0.208665262491594 0.60678495551636 Amb&Conserved
"ENSMUSG00000005672" 0.220783957715235 0.441152142238009 -0.123118948605935 0.723782058612526 0.292162395555296 Amb&Conserved
"ENSMUSG00000005682" -0.0434810450022044 0.75198675139129 -0.0940156748629559 0.880010669489793 1 Amb&Conserved
"ENSMUSG00000005686" -0.280564073609061 0.00289309704749611 0.0431962960103743 0.900374946741669 0.227249285272944 Amb&Conserved
"ENSMUSG00000005699" -0.264902590956477 0.319042118678718 -0.455866729402737 0.443819290861304 0.915839627699028 Amb&Conserved
"ENSMUSG00000005823" 0.208681748592298 0.0147129148009812 0.165872088566693 0.430000014839152 1 Amb&Conserved
"ENSMUSG00000005846" 0.0227960144522351 0.911236695024656 -0.242468320725393 0.649392402960736 0.779659571253863 Amb&Conserved
"ENSMUSG00000005871" -0.277474691568082 0.149654004317808 0.113851231276045 0.619677965979372 0.0430136812126325 Amb&Conserved
"ENSMUSG00000005873" -0.0395492155196172 0.73060286238661 -0.0252535103694221 0.879546556935088 0.994219633352775 Amb&Conserved
"ENSMUSG00000005886" 0.158263739343351 0.094442242139295 0.44496513842493 0.0354183426516838 0.440607041448637 Amb&Conserved
"ENSMUSG00000005893" 0.0266817578576592 0.89225040047622 0.332636544787911 0.216167036536322 0.552255211343143 Amb&Conserved
"ENSMUSG00000005897" 0.0462812579136019 0.823651984350192 0.753335024644833 0.209230704324863 0.36293062259671 Amb&Conserved
"ENSMUSG00000005899" 0.0272032903136089 0.85830518093459 0.149488408387001 0.728207166031207 0.976212709662571 Amb&Conserved
"ENSMUSG00000005907" -0.0564096581800098 0.739183314349139 -0.55135564366264 0.004920902077107 0.116550335993373 Amb&Conserved
"ENSMUSG00000005936" 0.0246849516585389 0.890506561806959 -0.194290347426131 0.658851307688824 0.836438124417727 Amb&Conserved
"ENSMUSG00000005949" 0.305129741339847 0.00428579680861455 0.0722066054768164 0.825937601566397 0.7901172445279 Amb&Conserved
"ENSMUSG00000006005" 0.0417807156072257 0.866993940117586 -0.0321531429990166 0.974383065461395 0.922307421266159 Amb&Conserved
"ENSMUSG00000006058" -0.131167352033565 0.340227427993073 0.526132798302583 0.370697271604547 0.49806634846899 Amb&Conserved
"ENSMUSG00000006127" 0.174602103806822 0.0728960066009663 0.280209324153743 0.544217608684925 1 Amb&Conserved
"ENSMUSG00000006169" 0.0197775599855843 0.900797213126131 0.0182470889582885 0.953289229648411 1 Amb&Conserved
"ENSMUSG00000006191" 0.142419518311843 0.357346133983517 0.536894293753838 0.327323960431765 0.656410217898952 Amb&Conserved
"ENSMUSG00000006219" 0.67370653733615 0.000880156407593672 0.271557545132932 0.553211200990026 0.713336124861449 Amb&Conserved
"ENSMUSG00000006235" -0.180177094749718 0.481584123348637 -0.787727153870766 0.307596459740779 0.675641180005366 Amb&Conserved
"ENSMUSG00000006241" -0.321975721668309 0.0886697165794344 0.128330198001175 0.858081687946295 0.795012963665301 Amb&Conserved
"ENSMUSG00000006262" -0.146633308782281 0.439162039780608 0.18802100373311 0.0528091920151251 0.00967894726258782 Amb&Conserved
"ENSMUSG00000006273" 0.0867802852028953 0.654754727366175 0.232189386917763 0.171783682373571 0.718945475974044 Amb&Conserved
"ENSMUSG00000006281" 0.180925678893734 0.159591767366886 -0.065759187095139 0.928331738617956 0.833886222085948 Amb&Conserved
"ENSMUSG00000006304" -0.127618104497423 0.441100733095734 -0.00428343070330187 0.989871734952319 0.712832287464523 Amb&Conserved
"ENSMUSG00000006386" -0.235807222659047 0.00509874975468012 -0.0515098961949707 0.865183308072474 0.712818326024274 Amb&Conserved
"ENSMUSG00000006392" -0.161425576649449 0.257155488498612 -0.365880973693854 0.388293112439733 0.941258935910637 Amb&Conserved
"ENSMUSG00000006418" -0.0140577094598167 0.936660888859576 0.105967759749621 0.739944491619874 0.936450295576773 Amb&Conserved
"ENSMUSG00000006442" -0.515090674970985 0.000651076074679113 -0.659231417731276 0.417884119010946 1 Amb&Conserved
"ENSMUSG00000006445" 0.19060935133995 0.34002163347991 -0.217792171378522 0.800600738817568 0.952834397246127 Amb&Conserved
"ENSMUSG00000006456" -0.060369193129936 0.853241652654312 0.318334102372875 0.436867066457949 0.681568159867141 Amb&Conserved
"ENSMUSG00000006471" 0.0839120508254131 0.729964980730441 -0.5957321493251 0.247285725582372 0.708798100237279 Amb&Conserved
"ENSMUSG00000006476" 0.114281975269501 0.272360445366524 0.620196250412402 0.125407504176517 0.613505433184147 Amb&Conserved
"ENSMUSG00000006519" -0.138050674000082 0.59846758455584 0.130885938766626 0.839644874074586 1 Amb&Conserved
"ENSMUSG00000006526" -0.438544189698496 1.51221699838909e-06 -0.0885411373895669 0.79395026108679 0.119972734021742 Amb&Conserved
"ENSMUSG00000006599" -0.154266812921699 0.131576413275902 -0.236441491758347 0.0450612877134895 0.93963826970425 Amb&Conserved
"ENSMUSG00000006641" -0.00306817001247099 0.991983866358527 0.209525524195055 0.740019962780554 0.936967450684854 Amb&Conserved
"ENSMUSG00000006673" -0.0176154987781925 0.89168880582462 -0.240578849012186 0.275773306467385 0.429956676929078 Amb&Conserved
"ENSMUSG00000006676" 0.0843868802228288 0.471897494497406 -0.0208149348090989 0.959548454560479 0.897638823188292 Amb&Conserved
"ENSMUSG00000006705" -0.0303849671191066 0.89225040047622 -0.0660306577004103 0.875367602055757 1 Amb&Conserved
"ENSMUSG00000006732" -0.126551031035752 0.50034747904487 -0.472233537124125 0.657955639333284 0.860782073002243 Amb&Conserved
"ENSMUSG00000006736" -0.0471987064224101 0.812932377531079 -0.146217093308018 0.453776629840005 0.940832052963121 Amb&Conserved
"ENSMUSG00000006782" -0.379383398075902 0.065102086117439 0.102151535226383 0.880010669489793 0.685146350241165 Amb&Conserved
"ENSMUSG00000006818" -0.13437700966683 0.228443740415686 -0.086787280436043 0.162144238893201 0.592469181055166 Amb&Conserved
"ENSMUSG00000006850" -0.278903308163621 0.122047912311673 0.247348244637228 0.739603577870355 0.758792119940064 Amb&Conserved
"ENSMUSG00000006920" 0.222522475134707 0.0775507072828883 -0.103635183741202 0.856114777741358 0.498948534421618 Amb&Conserved
"ENSMUSG00000006931" 0.0313921547939249 0.916468934347023 0.124254285428486 0.837081160114189 1 Amb&Conserved
"ENSMUSG00000006941" 0.339389983009227 0.0240258037703705 0.335959709274888 0.182041655289706 1 Amb&Conserved
"ENSMUSG00000006958" -1.04975358651102 0.00948230152653745 -0.114100857906355 0.955193883817326 0.748667075422433 Amb&Conserved
"ENSMUSG00000007029" 0.427137281687412 5.30507087960859e-05 -0.000851367193977664 0.999244162691952 0.285861766690881 Amb&Conserved
"ENSMUSG00000007035" 0.558296601950615 0.0559231052273016 0.355752488477443 0.70766908490379 0.981832948922508 Amb&Conserved
"ENSMUSG00000007038" -0.109016843990371 0.508316370903951 -0.31685339518899 0.0252035904640396 0.754787501462459 Amb&Conserved
"ENSMUSG00000007041" -0.0160275383557934 0.952164274094931 0.0334865918322461 0.948962961124775 1 Amb&Conserved
"ENSMUSG00000007338" 0.073999802585851 0.522535596917564 0.0176294737416349 0.975621178000366 0.994658728576864 Amb&Conserved
"ENSMUSG00000007415" -0.224814014057208 0.000559457000901572 -0.103285089954912 0.719084214790708 0.669835122002897 Amb&Conserved
"ENSMUSG00000007564" -0.0321358075034421 0.677491931329013 0.152560598287003 0.222016521144957 0.303199953999881 Amb&Conserved
"ENSMUSG00000007570" -0.168104085633664 0.363942254847918 0.576949966649734 0.108103245849671 0.210339483346195 Amb&Conserved
"ENSMUSG00000007589" 0.283905328198275 0.0503928624249928 0.373336153432648 0.118023764053499 1 Amb&Conserved
"ENSMUSG00000007594" -0.132107220054232 0.378374680892432 0.424653344273081 0.14801680168215 0.374650602652508 Amb&Conserved
"ENSMUSG00000007603" 0.0422402074065103 0.769930204514505 -0.195180561826289 0.335040647531542 0.6829702682252 Amb&Conserved
"ENSMUSG00000007610" -0.0158885835255001 0.95061881771086 0.446445458841505 0.320232844070911 0.647367928831815 Amb&Conserved
"ENSMUSG00000007613" -0.00239008704172245 0.988464344463169 -0.079391511138383 0.851591550476856 1 Amb&Conserved
"ENSMUSG00000007659" -0.377646155492817 0.00149802462879038 -0.379544220582462 0.336105900795467 1 Amb&Conserved
"ENSMUSG00000007721" -0.0833375285116022 0.620210661803285 -0.519662667566159 0.12670873347785 0.557797586823915 Amb&Conserved
"ENSMUSG00000007739" 0.0545378827612076 0.667720392389968 0.0612987347809655 0.739806214740418 1 Amb&Conserved
"ENSMUSG00000007812" 0.116716834123332 0.418573274443165 0.142696462137929 0.61219031642528 1 Amb&Conserved
"ENSMUSG00000007817" 0.0311438636825841 0.914614164154655 0.0824995007871012 0.689773471948488 0.962232229020407 Amb&Conserved
"ENSMUSG00000007827" -0.169316346367365 0.414380412770588 0.134423636869098 0.720629641467862 0.654983939471181 Amb&Conserved
"ENSMUSG00000007833" -0.0173309744211115 0.956074594467994 0.160881676220928 0.666747992279136 0.884047215830434 Amb&Conserved
"ENSMUSG00000007836" -0.0841419334451876 0.66417091557123 0.318286355729489 0.18023156394183 0.169911466742298 Amb&Conserved
"ENSMUSG00000007867" 0.134561255734812 0.553368311640053 0.0549115340112219 0.957973640476014 1 Amb&Conserved
"ENSMUSG00000007872" 0.0911523884339467 0.706515323230366 0.00368272325286452 0.991774648822371 0.952073145668068 Amb&Conserved
"ENSMUSG00000007880" 0.144006312860594 0.657741085391699 0.205482780352668 0.627872021847145 1 Amb&Conserved
"ENSMUSG00000008167" -0.576900451203921 0.0294672965012414 -0.164155296389574 0.918925692487974 1 Amb&Conserved
"ENSMUSG00000008200" 0.0461177529606648 0.819481825437143 -0.438294790193733 0.171340017428704 0.386697988055099 Amb&Conserved
"ENSMUSG00000008307" 0.0737878633752561 0.836854755098801 -0.131278778241422 0.925892790271327 0.994219633352775 Amb&Conserved
"ENSMUSG00000008333" -0.0897483172094992 0.530349142394 0.0743308176719948 0.913602952120638 0.993796953558319 Amb&Conserved
"ENSMUSG00000008398" 0.0488165340670561 0.822426566529845 0.0862914569438739 0.919810088353418 1 Amb&Conserved
"ENSMUSG00000008429" -0.0392007525073681 0.739283414841665 0.0492605455311252 0.900603970821111 0.976079675624598 Amb&Conserved
"ENSMUSG00000008435" 0.339267406748986 0.0355794197261823 0.346019131673141 0.619772410860658 0.820841192890091 Amb&Conserved
"ENSMUSG00000008575" 0.385036975591192 0.0273973290308684 -0.0505285609895923 0.909283675746209 0.129085074720102 Amb&Conserved
"ENSMUSG00000008604" 0.182953888619438 0.03995080436041 0.0306146236162128 0.931122855709638 0.626143549951423 Amb&Conserved
"ENSMUSG00000008668" 0.167742639667549 0.194078603875962 -0.995384040683659 0.0852233287389996 0.0470951554378835 Amb&Conserved
"ENSMUSG00000008730" -0.19775128535183 0.0852640833124624 0.140745349559878 0.598970858181276 0.0917507077203121 Amb&Conserved
"ENSMUSG00000008763" -0.109593188867262 0.39132075937946 0.0149773856771602 0.975665033210767 0.87723510754342 Amb&Conserved
"ENSMUSG00000008845" -0.890221182685051 1.15976159117126e-05 -0.149298534627849 0.764484612624063 0.218552905191523 Amb&Conserved
"ENSMUSG00000008859" -0.0939528256304139 0.335563727582378 0.187297926591013 0.649829979557061 0.507597578257156 Amb&Conserved
"ENSMUSG00000008892" 0.00177997492870296 0.994502426414495 -0.372708901499137 0.048240977966849 0.133876648849038 Amb&Conserved
"ENSMUSG00000008958" -0.150723231259599 0.435353062914206 -0.299309204768319 0.142456580879987 0.815232687129009 Amb&Conserved
"ENSMUSG00000008976" -0.189207939599583 0.268821685396529 -0.0191821453374942 0.948962961124775 0.52484754657178 Amb&Conserved
"ENSMUSG00000009035" -0.0182535893224736 0.944877407003094 0.00264097646816809 0.990748791680132 1 Amb&Conserved
"ENSMUSG00000009079" 0.0838587798104179 0.397326262657693 -0.184380695859379 0.363380183878219 0.324181976490458 Amb&Conserved
"ENSMUSG00000009090" 0.29972753179235 0.0163232910895874 0.172761098519714 0.181027890008862 0.681568159867141 Amb&Conserved
"ENSMUSG00000009281" -0.0128611306378567 0.972104779029522 -1.59264663231753 0.0867968191073025 0.302272647944631 Amb&Conserved
"ENSMUSG00000009291" 0.0649873366395341 0.522256836069061 0.0877704511455309 0.421173817690065 0.994219633352775 Amb&Conserved
"ENSMUSG00000009293" 0.0850206136222647 0.62427455626005 0.274479871140245 0.221393314274181 0.824126611126434 Amb&Conserved
"ENSMUSG00000009376" -1.83501142940376 7.77397474644848e-06 -0.595949091926823 0.190287580439865 0.137601447959909 Amb&Conserved
"ENSMUSG00000009418" -0.0332114057001083 0.886745830017925 -0.0439991569076034 0.95900294767229 1 Amb&Conserved
